"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"144063","TATASTEEL-Jul2026-225-CE","TATASTEEL 28 JUL 225 CALL","","1.0000","2750","OPTSTK","D","NSE","26.8200","0.0100","2026-07-28 14:00:00","225.0","110000"
"43995","SUZLON-Jul2026-36-PE","SUZLON 28 JUL 36 PUT","","1.0000","12700","OPTSTK","D","NSE","20.0400","0.0100","2026-07-28 14:00:00","36.0","508000"
"144064","TATASTEEL-Jul2026-225-PE","TATASTEEL 28 JUL 225 PUT","","1.0000","2750","OPTSTK","D","NSE","39.1400","0.0100","2026-07-28 14:00:00","225.0","110000"
"142349","SUZLON-Jul2026-40-CE","SUZLON 28 JUL 40 CALL","","1.0000","12700","OPTSTK","D","NSE","34.4800","0.0100","2026-07-28 14:00:00","40.0","508000"
"144065","TATASTEEL-Jul2026-230-CE","TATASTEEL 28 JUL 230 CALL","","1.0000","2750","OPTSTK","D","NSE","22.4000","0.0100","2026-07-28 14:00:00","230.0","110000"
"142350","SUZLON-Jul2026-40-PE","SUZLON 28 JUL 40 PUT","","1.0000","12700","OPTSTK","D","NSE","20.1700","0.0100","2026-07-28 14:00:00","40.0","508000"
"143471","TATAELXSI-Jul2026-5400-CE","TATAELXSI 28 JUL 5400 CALL","","5.0000","125","OPTSTK","D","NSE","44.6500","1.9500","2026-07-28 14:00:00","5400.0","5000"
"142351","SUZLON-Jul2026-42-CE","SUZLON 28 JUL 42 CALL","","1.0000","12700","OPTSTK","D","NSE","32.6500","0.0100","2026-07-28 14:00:00","42.0","508000"
"144066","TATASTEEL-Jul2026-230-PE","TATASTEEL 28 JUL 230 PUT","","1.0000","2750","OPTSTK","D","NSE","42.6700","2.6700","2026-07-28 14:00:00","230.0","110000"
"143472","TATAELXSI-Jul2026-5400-PE","TATAELXSI 28 JUL 5400 PUT","","5.0000","125","OPTSTK","D","NSE","1304.2000","835.5000","2026-07-28 14:00:00","5400.0","5000"
"142352","SUZLON-Jul2026-42-PE","SUZLON 28 JUL 42 PUT","","1.0000","12700","OPTSTK","D","NSE","20.3200","0.0100","2026-07-28 14:00:00","42.0","508000"
"142995","TATACONSUM-Jun2026-1190-PE","TATACONSUM 30 JUN 1190 PUT","","5.0000","550","OPTSTK","D","NSE","84.5000","16.5000","2026-06-30 14:00:00","1190.0","22000"
"143473","TATAELXSI-Jul2026-5600-CE","TATAELXSI 28 JUL 5600 CALL","","5.0000","125","OPTSTK","D","NSE","33.4500","0.0500","2026-07-28 14:00:00","5600.0","5000"
"144068","TATASTEEL-Jul2026-235-CE","TATASTEEL 28 JUL 235 CALL","","1.0000","2750","OPTSTK","D","NSE","24.2300","0.0100","2026-07-28 14:00:00","235.0","110000"
